Customer_ID,Customer_Name,Phone_Number,Gender,Age,City,State,Plan_Type,Network_Type,Avg_Monthly_Usage_Min,Avg_Data_Usage_GB,Monthly_Bill_Amount,Telecom_Company
CUST04538,Adira Chana,+917456322937,Male,31,Rohini,Delhi,Prepaid,VoLTE,326.0,9.0,2456.65,IndiTel Communications
CUST04539,Amani Gala,+917179515673,Female,52,Vadodara,Gujarat,Prepaid,4G,306.2,14.15,296.65,IndiTel Communications
CUST04540,Nirvaan Bhandari,+917054700941,Female,34,Mangalore,Karnataka,Prepaid,4G,800.2,19.45,2065.53,IndiTel Communications
CUST04541,Akarsh Doshi,+919083610913,Male,64,Howrah,West Bengal,Postpaid,4G,454.9,44.23,984.96,IndiTel Communications
CUST04542,Darshit Sachar,+919216773917,Male,19,Madurai,Tamil Nadu,Prepaid,VoLTE,465.0,7.56,1180.24,IndiTel Communications
CUST04543,Gatik Bhavsar,+919867147521,Female,34,Mumbai,Maharashtra,Prepaid,4G,360.1,14.91,1928.37,IndiTel Communications
CUST04544,Armaan Yohannan,+919170426192,Male,55,Ahmedabad,Gujarat,Prepaid,VoLTE,737.5,10.69,1295.77,IndiTel Communications
CUST04545,Anahita Hora,+918856580591,Male,45,Hyderabad,Telangana,Prepaid,4G,548.7,47.24,855.26,IndiTel Communications
CUST04546,Himmat Kunda,+917695428012,Male,44,Kolkata,West Bengal,Prepaid,VoLTE,119.4,14.23,953.53,IndiTel Communications
CUST04547,Jivin Raval,+919548248156,Male,36,Bangalore,Karnataka,Prepaid,5G,844.0,26.49,2038.59,IndiTel Communications
CUST04548,Tushar Mahajan,+919362989974,Female,64,Mysore,Karnataka,Prepaid,VoLTE,960.1,24.82,1094.44,IndiTel Communications
CUST04549,Gokul Tailor,+917883857249,Female,42,Howrah,West Bengal,Postpaid,5G,558.9,48.32,1075.68,IndiTel Communications
CUST04550,Shanaya Dugal,+919540507937,Female,30,Mumbai,Maharashtra,Prepaid,VoLTE,825.7,16.84,1777.67,IndiTel Communications
CUST04551,Shray Jani,+919795155112,Male,43,Nagpur,Maharashtra,Postpaid,VoLTE,952.6,5.53,1811.6,IndiTel Communications
CUST04552,Hridaan Bhatt,+918646146271,Male,51,Karimnagar,Telangana,Postpaid,4G,807.8,14.41,1112.08,IndiTel Communications
CUST04553,Vritika Chadha,+918048834247,Male,57,Pune,Maharashtra,Prepaid,5G,905.9,14.69,1751.73,IndiTel Communications
CUST04554,Anahi Konda,+918575889987,Male,54,Nagpur,Maharashtra,Postpaid,4G,164.5,44.56,2331.33,IndiTel Communications
CUST04555,Yashvi Sodhi,+919173463262,Male,52,Howrah,West Bengal,Postpaid,4G,122.3,6.76,1599.0,IndiTel Communications
CUST04556,Neysa Gala,+917443696611,Male,22,Bangalore,Karnataka,Prepaid,5G,714.1,6.43,1296.64,IndiTel Communications
CUST04557,Aradhya Dayal,+917403059630,Male,64,Ahmedabad,Gujarat,Prepaid,VoLTE,145.3,29.54,645.69,IndiTel Communications
CUST04558,Alisha Baral,+919152609547,Male,31,Madurai,Tamil Nadu,Postpaid,4G,549.0,31.83,2153.87,IndiTel Communications
CUST04559,Kashvi Lall,+919324721254,Female,40,Kanpur,Uttar Pradesh,Postpaid,4G,445.4,36.58,1033.73,IndiTel Communications
CUST04560,Nitya Sodhi,+918820361822,Female,19,Mumbai,Maharashtra,Postpaid,5G,502.1,39.32,2478.88,IndiTel Communications
CUST04561,Shlok Gole,+919847254469,Female,61,Noida,Uttar Pradesh,Prepaid,5G,239.6,46.3,975.86,IndiTel Communications
CUST04562,Hridaan Chahal,+918345159923,Female,25,Mumbai,Maharashtra,Prepaid,5G,654.1,31.0,1459.86,IndiTel Communications
CUST04563,Navya Chawla,+919247256953,Male,30,Durgapur,West Bengal,Prepaid,VoLTE,187.9,15.05,773.13,IndiTel Communications
CUST04564,Darshit Ramaswamy,+919703932276,Female,40,Mangalore,Karnataka,Prepaid,4G,503.3,37.33,2343.05,IndiTel Communications
CUST04565,Vivaan Sangha,+918351510394,Female,40,Lucknow,Uttar Pradesh,Prepaid,4G,235.4,37.15,1590.58,IndiTel Communications
CUST04566,Divyansh Loyal,+917437260988,Female,18,Pune,Maharashtra,Prepaid,4G,145.8,43.91,2394.97,IndiTel Communications
CUST04567,Yuvraj  Krishnan,+917570644751,Male,22,Bangalore,Karnataka,Prepaid,5G,117.6,37.32,2487.31,IndiTel Communications
CUST04568,Kanav Raja,+918668056724,Female,33,Bangalore,Karnataka,Postpaid,4G,181.0,1.56,1003.09,IndiTel Communications
CUST04569,Biju Choudhary,+917717990278,Female,24,Durgapur,West Bengal,Prepaid,5G,226.9,21.06,2446.29,IndiTel Communications
CUST04570,Vardaniya Chaudhari,+918524254463,Female,20,Pune,Maharashtra,Postpaid,4G,413.9,41.37,1856.07,IndiTel Communications
CUST04571,Rohan Balan,+919411486159,Female,61,Lucknow,Uttar Pradesh,Prepaid,VoLTE,979.4,16.2,1921.67,IndiTel Communications
CUST04572,Charvi Dora,+919165763277,Male,34,Kanpur,Uttar Pradesh,Prepaid,VoLTE,196.0,47.53,1071.78,IndiTel Communications
CUST04573,Zain Dutt,+919210228786,Female,20,Pune,Maharashtra,Postpaid,5G,856.7,48.92,423.97,IndiTel Communications
CUST04574,Amani Sant,+917725497328,Male,36,Mumbai,Maharashtra,Postpaid,4G,936.2,12.32,1591.58,IndiTel Communications
CUST04575,Kiaan Dhar,+919772078554,Male,63,Ahmedabad,Gujarat,Prepaid,5G,688.3,9.46,2193.01,IndiTel Communications
CUST04576,Farhan Bora,+917977297902,Male,21,Karimnagar,Telangana,Prepaid,5G,858.4,31.97,2497.91,IndiTel Communications
CUST04577,Purab Sood,+917354755589,Female,20,Vadodara,Gujarat,Prepaid,5G,830.0,8.46,1746.81,IndiTel Communications
CUST04578,Shamik Dada,+917589895599,Female,33,Madurai,Tamil Nadu,Postpaid,5G,226.7,30.52,1260.02,IndiTel Communications
CUST04579,Aradhya Mall,+918286937996,Male,45,Ahmedabad,Gujarat,Postpaid,VoLTE,913.1,48.1,2428.78,IndiTel Communications
CUST04580,Kashvi Devan,+917853974715,Female,26,Warangal,Telangana,Postpaid,VoLTE,862.8,42.11,505.37,IndiTel Communications
CUST04581,Advika Wagle,+918191746290,Male,65,Vadodara,Gujarat,Prepaid,4G,342.4,36.51,593.56,IndiTel Communications
CUST04582,Eva Tella,+919516998557,Female,33,Karimnagar,Telangana,Prepaid,4G,555.1,39.95,1607.89,IndiTel Communications
CUST04583,Azad Dugar,+918682223309,Male,60,Mysore,Karnataka,Prepaid,4G,821.4,31.28,1578.09,IndiTel Communications
CUST04584,Kabir Thakur,+919212261377,Female,22,Mangalore,Karnataka,Postpaid,VoLTE,366.8,17.55,1587.79,IndiTel Communications
CUST04585,Farhan Hayer,+919944320908,Male,65,Lucknow,Uttar Pradesh,Postpaid,4G,382.7,1.54,1961.17,IndiTel Communications
CUST04586,Manikya Kapur,+918165836483,Male,32,New Delhi,Delhi,Postpaid,4G,183.5,20.22,1433.89,IndiTel Communications
CUST04587,Mamooty Devi,+919293175011,Female,53,Lucknow,Uttar Pradesh,Prepaid,5G,216.0,3.54,1179.28,IndiTel Communications
CUST04588,Kashvi Vora,+919528659427,Male,38,Mangalore,Karnataka,Postpaid,4G,297.9,14.82,2312.85,IndiTel Communications
CUST04589,Indrajit Verma,+917328114375,Male,43,Madurai,Tamil Nadu,Postpaid,VoLTE,327.9,37.8,1018.22,IndiTel Communications
CUST04590,Chirag Sahota,+917301923005,Male,60,Warangal,Telangana,Prepaid,5G,563.5,46.64,1293.0,IndiTel Communications
CUST04591,Raunak Kothari,+917484730845,Female,59,Madurai,Tamil Nadu,Postpaid,4G,715.8,41.62,2473.44,IndiTel Communications
CUST04592,Anika Sibal,+917919476782,Male,55,Bangalore,Karnataka,Prepaid,VoLTE,287.9,10.16,268.04,IndiTel Communications
CUST04593,Alisha Sekhon,+918893326435,Female,50,Mangalore,Karnataka,Prepaid,5G,559.5,21.22,1813.51,IndiTel Communications
CUST04594,Madhup Koshy,+919643529683,Female,31,Kanpur,Uttar Pradesh,Postpaid,5G,241.0,48.25,1238.54,IndiTel Communications
CUST04595,Aradhya Dhar,+917611070062,Male,48,Karimnagar,Telangana,Postpaid,4G,622.5,11.1,2159.66,IndiTel Communications
CUST04596,Zeeshan Kadakia,+919006298941,Female,31,Chennai,Tamil Nadu,Postpaid,4G,961.0,19.6,2349.97,IndiTel Communications
CUST04597,Vritika Sharaf,+917062880170,Female,33,Madurai,Tamil Nadu,Postpaid,VoLTE,738.5,30.28,2383.66,IndiTel Communications
CUST04598,Eva Das,+917984888880,Female,44,Lucknow,Uttar Pradesh,Prepaid,4G,313.5,15.13,556.84,IndiTel Communications
CUST04599,Ojas Bhat,+918986522327,Female,65,Lucknow,Uttar Pradesh,Postpaid,5G,779.3,36.29,1635.39,IndiTel Communications
CUST04600,Hridaan Sengupta,+917966232275,Male,65,New Delhi,Delhi,Postpaid,5G,998.0,49.86,1528.12,IndiTel Communications
CUST04601,Ela Sinha,+918408349264,Male,42,Bangalore,Karnataka,Postpaid,VoLTE,316.1,44.89,2011.86,IndiTel Communications
CUST04602,Azad Kara,+918733489018,Male,45,Pune,Maharashtra,Postpaid,5G,902.4,43.31,1316.84,IndiTel Communications
CUST04603,Shalv Chaudry,+919155693688,Male,19,Rohini,Delhi,Postpaid,4G,877.7,6.95,2315.56,IndiTel Communications
CUST04604,Khushi Comar,+919125975017,Male,48,Lucknow,Uttar Pradesh,Prepaid,VoLTE,600.0,1.61,487.34,IndiTel Communications
CUST04605,Samar Sanghvi,+918102378948,Male,48,Bangalore,Karnataka,Prepaid,5G,120.6,27.17,2156.18,IndiTel Communications
CUST04606,Zara Bhatti,+917506351657,Male,60,Coimbatore,Tamil Nadu,Prepaid,4G,282.9,40.22,1523.85,IndiTel Communications
CUST04607,Pari Varghese,+918059339840,Male,18,New Delhi,Delhi,Prepaid,VoLTE,871.1,15.02,1416.78,IndiTel Communications
CUST04608,Lakshay Deep,+917159025461,Female,28,Kolkata,West Bengal,Postpaid,5G,682.9,11.65,1119.74,IndiTel Communications
CUST04609,Nakul Mammen,+918812253652,Female,54,Bangalore,Karnataka,Postpaid,5G,161.3,33.2,539.2,IndiTel Communications
CUST04610,Devansh Yadav,+919145392043,Male,49,Mangalore,Karnataka,Postpaid,VoLTE,911.6,49.98,2317.21,IndiTel Communications
CUST04611,Suhana Thaker,+919392507174,Male,38,Mumbai,Maharashtra,Postpaid,4G,959.0,37.49,1127.73,IndiTel Communications
CUST04612,Samar Tata,+918776909264,Male,36,Warangal,Telangana,Postpaid,4G,626.4,38.19,2386.22,IndiTel Communications
CUST04613,Parinaaz Tripathi,+917324064976,Male,49,Madurai,Tamil Nadu,Prepaid,5G,828.1,15.23,1639.03,IndiTel Communications
CUST04614,Drishya Johal,+919925668673,Female,30,Lucknow,Uttar Pradesh,Prepaid,VoLTE,223.6,14.79,315.3,IndiTel Communications
CUST04615,Kanav Golla,+918679835415,Male,19,Rohini,Delhi,Prepaid,5G,929.9,18.76,1729.97,IndiTel Communications
CUST04616,Alia Batra,+919583180344,Male,21,Surat,Gujarat,Prepaid,VoLTE,887.4,24.31,2164.77,IndiTel Communications
CUST04617,Kaira Randhawa,+918003656361,Male,23,Mangalore,Karnataka,Prepaid,4G,927.5,32.95,976.51,IndiTel Communications
CUST04618,Ivan Bandi,+917958452169,Male,53,New Delhi,Delhi,Prepaid,4G,346.4,13.8,327.36,IndiTel Communications
CUST04619,Aarav Ranganathan,+918361474538,Male,27,Kanpur,Uttar Pradesh,Postpaid,VoLTE,715.5,11.61,1305.26,IndiTel Communications
CUST04620,Pranay Kapadia,+917263452944,Female,56,Coimbatore,Tamil Nadu,Postpaid,4G,206.5,34.61,2425.15,IndiTel Communications
CUST04621,Manjari Mannan,+918366169397,Female,55,Karimnagar,Telangana,Postpaid,5G,227.4,12.7,1490.75,IndiTel Communications
CUST04622,Emir Chander,+918292186309,Female,45,Vadodara,Gujarat,Prepaid,4G,135.4,2.1,2268.19,IndiTel Communications
CUST04623,Saksham Yadav,+917826789176,Male,51,Chennai,Tamil Nadu,Postpaid,4G,219.6,19.15,1962.93,IndiTel Communications
CUST04624,Alisha Chopra,+917504663146,Female,52,Nagpur,Maharashtra,Postpaid,4G,749.3,22.74,975.18,IndiTel Communications
CUST04625,Rania Halder,+918646078584,Female,52,Kanpur,Uttar Pradesh,Prepaid,5G,396.9,13.47,900.01,IndiTel Communications
CUST04626,Hiran Chaudhary,+917590946852,Female,23,Ahmedabad,Gujarat,Prepaid,4G,349.4,12.6,1927.58,IndiTel Communications
CUST04627,Trisha Raval,+917887872042,Male,37,Warangal,Telangana,Prepaid,5G,410.9,10.39,1618.06,IndiTel Communications
CUST04628,Amani Master,+918395981592,Male,24,Madurai,Tamil Nadu,Postpaid,VoLTE,968.0,2.84,684.44,IndiTel Communications
CUST04629,Aaina Karan,+919931951884,Female,59,Mysore,Karnataka,Prepaid,VoLTE,163.3,26.66,1637.8,IndiTel Communications
CUST04630,Piya Rajan,+919207256587,Male,60,Bangalore,Karnataka,Prepaid,4G,593.6,29.27,859.4,IndiTel Communications
CUST04631,Renee Bakshi,+918471132713,Male,43,Durgapur,West Bengal,Postpaid,VoLTE,660.2,45.69,1686.63,IndiTel Communications
CUST04632,Samiha Dubey,+919380055033,Female,22,Dwarka,Delhi,Postpaid,4G,537.5,39.05,2374.44,IndiTel Communications
CUST04633,Yakshit Dara,+917105310514,Male,65,Lucknow,Uttar Pradesh,Prepaid,5G,819.1,47.85,863.0,IndiTel Communications
CUST04634,Kismat Chander,+917618892565,Male,55,Hyderabad,Telangana,Prepaid,VoLTE,400.0,4.78,1180.36,IndiTel Communications
CUST04635,Uthkarsh Wali,+917944653358,Female,51,Nagpur,Maharashtra,Postpaid,5G,590.3,25.58,229.24,IndiTel Communications
CUST04636,Prisha Hans,+918842413931,Female,57,Noida,Uttar Pradesh,Postpaid,VoLTE,938.5,27.29,1520.16,IndiTel Communications
CUST04637,Navya Char,+917652104665,Male,30,Warangal,Telangana,Prepaid,VoLTE,866.2,46.0,1483.72,IndiTel Communications
CUST04638,Lakshay Bansal,+918145135478,Female,28,Mumbai,Maharashtra,Prepaid,5G,409.0,22.91,1233.73,IndiTel Communications
CUST04639,Siya Malhotra,+917103766763,Male,27,Rohini,Delhi,Prepaid,5G,556.4,38.97,2293.35,IndiTel Communications
CUST04640,Diya Mangal,+917831934705,Male,57,Dwarka,Delhi,Postpaid,4G,748.8,43.82,1947.74,IndiTel Communications
CUST04641,Aniruddh Krishnamurthy,+918478819974,Female,45,Bangalore,Karnataka,Prepaid,4G,496.8,15.57,1652.35,IndiTel Communications
CUST04642,Misha Rao,+918231306286,Male,47,Surat,Gujarat,Prepaid,4G,161.7,22.97,1137.19,IndiTel Communications
CUST04643,Chirag Chaudhari,+919259999300,Male,27,Kolkata,West Bengal,Prepaid,VoLTE,543.0,9.23,992.93,IndiTel Communications
CUST04644,Bhamini Rout,+919849345184,Female,22,Kolkata,West Bengal,Prepaid,VoLTE,713.1,38.24,826.4,IndiTel Communications
CUST04645,Vedika Comar,+919307453593,Male,47,Pune,Maharashtra,Prepaid,4G,259.8,8.15,952.46,IndiTel Communications
CUST04646,Madhup Barad,+919713857346,Male,26,Ahmedabad,Gujarat,Postpaid,5G,170.3,18.85,1505.08,IndiTel Communications
CUST04647,Ahana  Rastogi,+919689156643,Male,32,Ahmedabad,Gujarat,Prepaid,VoLTE,613.1,45.41,1131.92,IndiTel Communications
CUST04648,Lakshit Tata,+919989071066,Female,60,Surat,Gujarat,Prepaid,VoLTE,597.3,15.35,2332.04,IndiTel Communications
CUST04649,Dishani Kumar,+918543967110,Female,64,Kanpur,Uttar Pradesh,Postpaid,4G,651.4,3.46,1088.72,IndiTel Communications
CUST04650,Dhanuk Raj,+917387038148,Male,33,Vadodara,Gujarat,Prepaid,4G,104.2,35.48,2256.9,IndiTel Communications
CUST04651,Indranil Wadhwa,+918210101471,Male,25,Pune,Maharashtra,Prepaid,VoLTE,257.5,33.13,1809.98,IndiTel Communications
CUST04652,Yashvi Raja,+917824543735,Male,55,Rohini,Delhi,Prepaid,VoLTE,569.4,16.19,1177.14,IndiTel Communications
CUST04653,Aradhya Suri,+919809857200,Male,51,Pune,Maharashtra,Postpaid,VoLTE,793.3,5.14,1007.79,IndiTel Communications
CUST04654,Lagan Choudhury,+917051397916,Female,37,Noida,Uttar Pradesh,Prepaid,4G,100.3,19.08,2014.94,IndiTel Communications
CUST04655,Misha Khalsa,+919842347000,Female,58,New Delhi,Delhi,Postpaid,5G,664.1,43.62,944.76,IndiTel Communications
CUST04656,Zoya Sama,+918540455225,Male,25,Rohini,Delhi,Postpaid,VoLTE,921.7,37.05,2238.21,IndiTel Communications
CUST04657,Sumer Lad,+917510597230,Female,39,Mysore,Karnataka,Prepaid,5G,857.5,47.84,963.93,IndiTel Communications
CUST04658,Dhanush D’Alia,+917069711210,Male,18,Vadodara,Gujarat,Postpaid,VoLTE,820.7,34.75,1698.53,IndiTel Communications
CUST04659,Dhruv Bhat,+917216970013,Male,32,Kolkata,West Bengal,Prepaid,5G,505.6,12.76,1895.75,IndiTel Communications
CUST04660,Ahana  Rau,+917882631674,Female,30,Pune,Maharashtra,Prepaid,5G,793.1,40.34,2204.02,IndiTel Communications
CUST04661,Mehul Swaminathan,+917155941333,Female,48,Howrah,West Bengal,Postpaid,4G,492.5,23.61,542.51,IndiTel Communications
CUST04662,Yuvaan Sarraf,+917041048096,Female,49,Kolkata,West Bengal,Prepaid,4G,324.6,9.6,1612.27,IndiTel Communications
CUST04663,Anaya Cheema,+917459772154,Male,26,Rohini,Delhi,Prepaid,VoLTE,232.2,33.68,954.17,IndiTel Communications
CUST04664,Indranil Sidhu,+918788569506,Male,56,Kolkata,West Bengal,Prepaid,VoLTE,160.0,37.38,922.6,IndiTel Communications
CUST04665,Anay Gokhale,+918798997931,Female,31,Warangal,Telangana,Prepaid,VoLTE,266.3,43.88,312.25,IndiTel Communications
CUST04666,Tanya Devi,+919770344691,Female,54,Dwarka,Delhi,Postpaid,4G,468.1,5.68,1704.1,IndiTel Communications
CUST04667,Rhea Chacko,+918957700329,Male,30,Kolkata,West Bengal,Postpaid,VoLTE,315.9,5.56,1870.02,IndiTel Communications
CUST04668,Ivan Kara,+918694780010,Female,26,Madurai,Tamil Nadu,Postpaid,5G,518.6,6.54,1460.53,IndiTel Communications
CUST04669,Ahana  Sahota,+919881610752,Female,42,Kanpur,Uttar Pradesh,Postpaid,VoLTE,326.7,37.09,424.97,IndiTel Communications
CUST04670,Kaira Das,+919483716074,Male,44,Karimnagar,Telangana,Postpaid,VoLTE,441.0,23.25,910.97,IndiTel Communications
CUST04671,Misha Tella,+919570282095,Female,20,Lucknow,Uttar Pradesh,Prepaid,4G,324.8,34.62,2141.94,IndiTel Communications
CUST04672,Ranbir Saini,+919122377153,Female,48,Mumbai,Maharashtra,Postpaid,4G,962.0,2.83,2398.25,IndiTel Communications
CUST04673,Baiju Sekhon,+918125857412,Female,33,Madurai,Tamil Nadu,Prepaid,4G,757.7,36.78,2262.3,IndiTel Communications
CUST04674,Sumer Sachar,+918928515313,Female,51,Rohini,Delhi,Postpaid,4G,145.7,29.21,689.63,IndiTel Communications
CUST04675,Nirvaan Ravel,+919006927036,Male,30,Mumbai,Maharashtra,Prepaid,VoLTE,664.5,27.05,381.22,IndiTel Communications
CUST04676,Jhanvi Chand,+917579228013,Female,58,Ahmedabad,Gujarat,Prepaid,4G,285.6,34.81,2333.77,IndiTel Communications
CUST04677,Anahita Mand,+918878239653,Female,46,Kolkata,West Bengal,Prepaid,5G,640.4,31.74,656.54,IndiTel Communications
CUST04678,Onkar Deshpande,+917137988047,Male,43,Mumbai,Maharashtra,Postpaid,4G,736.2,36.09,1730.19,IndiTel Communications
CUST04679,Sumer Subramaniam,+918782283148,Female,55,Bangalore,Karnataka,Postpaid,VoLTE,287.0,19.46,2016.07,IndiTel Communications
CUST04680,Riya Lala,+917713562465,Male,34,Madurai,Tamil Nadu,Prepaid,5G,807.6,29.49,1546.24,IndiTel Communications
CUST04681,Umang Lad,+917664445792,Male,30,Rohini,Delhi,Prepaid,5G,528.0,35.08,150.73,IndiTel Communications
CUST04682,Piya Choudhury,+917639158531,Female,47,Noida,Uttar Pradesh,Prepaid,5G,499.4,8.55,1274.26,IndiTel Communications
CUST04683,Lagan Bora,+917860110016,Male,49,Kolkata,West Bengal,Prepaid,VoLTE,798.5,28.7,936.32,IndiTel Communications
CUST04684,Emir Biswas,+919553472031,Female,56,Durgapur,West Bengal,Postpaid,5G,264.3,40.02,934.78,IndiTel Communications
CUST04685,Ryan Dayal,+918015049210,Male,60,Kolkata,West Bengal,Prepaid,5G,700.9,23.4,568.51,IndiTel Communications
CUST04686,Samaira Tailor,+918781028701,Female,45,Warangal,Telangana,Prepaid,4G,565.0,16.21,514.55,IndiTel Communications
CUST04687,Ivan Dani,+919407129961,Male,34,Mumbai,Maharashtra,Postpaid,5G,738.6,13.18,2275.01,IndiTel Communications
CUST04688,Ehsaan Sampath,+919201791965,Female,20,Hyderabad,Telangana,Prepaid,4G,546.7,47.18,486.15,IndiTel Communications
CUST04689,Zara Shroff,+917128048052,Male,23,Kanpur,Uttar Pradesh,Prepaid,4G,848.3,44.33,1966.74,IndiTel Communications
CUST04690,Ayesha Thakur,+918367236071,Female,21,Ahmedabad,Gujarat,Prepaid,VoLTE,880.1,18.45,1734.48,IndiTel Communications
CUST04691,Zara Cherian,+919236938417,Female,40,Mysore,Karnataka,Postpaid,4G,438.0,30.15,444.2,IndiTel Communications
CUST04692,Trisha Master,+917553466430,Female,35,Mangalore,Karnataka,Prepaid,4G,974.1,49.55,897.77,IndiTel Communications
CUST04693,Anya Sangha,+918468115576,Female,51,Bangalore,Karnataka,Prepaid,VoLTE,932.2,9.74,1392.59,IndiTel Communications
CUST04694,Nehmat Das,+917483789607,Female,55,Durgapur,West Bengal,Prepaid,4G,154.1,32.22,1977.02,IndiTel Communications
CUST04695,Krish Subramanian,+918582811500,Male,32,Warangal,Telangana,Postpaid,5G,312.3,4.44,1293.68,IndiTel Communications
CUST04696,Saksham Banik,+918765276156,Male,64,Durgapur,West Bengal,Prepaid,VoLTE,295.4,19.25,1161.92,IndiTel Communications
CUST04697,Lakshit Dua,+917743305521,Female,24,Madurai,Tamil Nadu,Postpaid,5G,148.1,18.91,914.72,IndiTel Communications
CUST04698,Riaan Bansal,+917775164872,Female,57,Lucknow,Uttar Pradesh,Prepaid,4G,476.3,23.6,2393.84,IndiTel Communications
CUST04699,Samar Sodhi,+917275356087,Female,47,Surat,Gujarat,Prepaid,4G,591.4,30.45,913.85,IndiTel Communications
CUST04700,Charvi Sangha,+918610336610,Male,39,Nagpur,Maharashtra,Prepaid,4G,195.8,7.65,1102.9,IndiTel Communications
CUST04701,Advika Handa,+917834922631,Male,36,Karimnagar,Telangana,Prepaid,4G,170.5,24.96,2450.73,IndiTel Communications
CUST04702,Samaira Kata,+918446227264,Female,53,New Delhi,Delhi,Postpaid,VoLTE,325.7,40.26,968.58,IndiTel Communications
CUST04703,Rati Choudhry,+919765031536,Female,20,Warangal,Telangana,Prepaid,VoLTE,272.7,6.24,1545.08,IndiTel Communications
CUST04704,Tanya Chokshi,+918183764643,Male,53,Vadodara,Gujarat,Prepaid,VoLTE,144.6,48.09,2495.95,IndiTel Communications
CUST04705,Vihaan Chaudry,+917444917100,Male,18,Coimbatore,Tamil Nadu,Prepaid,VoLTE,437.0,46.77,1192.7,IndiTel Communications
CUST04706,Jivika Ravi,+917731183123,Male,64,Madurai,Tamil Nadu,Postpaid,4G,492.7,31.32,1447.53,IndiTel Communications
CUST04707,Kiara Char,+918247412669,Male,59,Chennai,Tamil Nadu,Postpaid,VoLTE,500.7,8.86,2326.58,IndiTel Communications
CUST04708,Myra Shah,+918314839899,Female,32,Mumbai,Maharashtra,Postpaid,5G,952.1,27.66,531.65,IndiTel Communications
CUST04709,Ishita Krishnan,+918457999023,Male,35,Lucknow,Uttar Pradesh,Prepaid,4G,192.8,30.35,1391.15,IndiTel Communications
CUST04710,Badal Varma,+917698102513,Female,22,Dwarka,Delhi,Postpaid,VoLTE,284.2,13.68,2227.18,IndiTel Communications
CUST04711,Drishya Bhatnagar,+918152828588,Male,24,Pune,Maharashtra,Postpaid,4G,710.4,6.57,452.75,IndiTel Communications
CUST04712,Vivaan Srinivasan,+917358816885,Male,28,Vadodara,Gujarat,Prepaid,5G,962.9,22.77,961.76,IndiTel Communications
CUST04713,Inaaya  Krishnamurthy,+918749919101,Male,62,Lucknow,Uttar Pradesh,Postpaid,4G,311.4,48.36,1686.86,IndiTel Communications
CUST04714,Nitara Wadhwa,+917857160405,Female,25,Rohini,Delhi,Postpaid,VoLTE,537.4,41.85,2483.3,IndiTel Communications
CUST04715,Nirvaan Suri,+919508386330,Male,21,Howrah,West Bengal,Prepaid,VoLTE,543.9,48.56,1688.33,IndiTel Communications
CUST04716,Elakshi Boase,+917034782249,Female,58,Vadodara,Gujarat,Postpaid,VoLTE,943.8,9.39,351.77,IndiTel Communications
CUST04717,Tiya Chahal,+919868550529,Female,60,Mumbai,Maharashtra,Postpaid,5G,348.1,19.51,993.64,IndiTel Communications
